InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity,CustomerId,PurchaseDate,BillingCountry,Total,FirstName,LastName,Country,SupportRepId,TrackName,AlbumId,GenreId,MediaTypeId,Milliseconds,TrackUnitPrice,AlbumTitle,ArtistId,ArtistName,GenreName,MediaTypeName,LineRevenue
1225,227,442,0.99,1,44,2011-09-22,Finland,5.94,Terhi,Hämäläinen,Finland,3,Goin' Blind,37,1,1,216215,0.99,Greatest Kiss,52,Kiss,Rock,MPEG audio file,0.99
1226,227,446,0.99,1,44,2011-09-22,Finland,5.94,Terhi,Hämäläinen,Finland,3,I Was Made For Loving You,37,1,1,271360,0.99,Greatest Kiss,52,Kiss,Rock,MPEG audio file,0.99
1227,227,450,0.99,1,44,2011-09-22,Finland,5.94,Terhi,Hämäläinen,Finland,3,Beth,37,1,1,166974,0.99,Greatest Kiss,52,Kiss,Rock,MPEG audio file,0.99
1228,227,454,0.99,1,44,2011-09-22,Finland,5.94,Terhi,Hämäläinen,Finland,3,Plaster Caster,37,1,1,207333,0.99,Greatest Kiss,52,Kiss,Rock,MPEG audio file,0.99
1229,228,460,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Playtime,38,2,1,273580,0.99,Heart of the Night,53,Spyro Gyra,Jazz,MPEG audio file,0.99
1230,228,466,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,J Squared,38,2,1,288757,0.99,Heart of the Night,53,Spyro Gyra,Jazz,MPEG audio file,0.99
1231,228,472,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Basket Case,39,4,1,181629,0.99,International Superhits,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1232,228,478,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Jaded,39,4,1,90331,0.99,International Superhits,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1233,228,484,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Nice Guys Finish Last,39,4,1,170187,0.99,International Superhits,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1234,228,490,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,River Song,40,1,1,439510,0.99,Into The Light,55,David Coverdale,Rock,MPEG audio file,0.99
1235,228,496,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Living On Love,40,1,1,391549,0.99,Into The Light,55,David Coverdale,Rock,MPEG audio file,0.99
1236,228,502,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Não Dá Mais Pra Segurar (Explode Coração),41,7,1,219768,0.99,Meus Momentos,56,Gonzaguinha,Latin,MPEG audio file,0.99
1237,228,508,0.99,1,50,2011-09-25,Spain,8.91,Enrique,Muñoz,Spain,5,Eu Apenas Queria Que Voçê Soubesse,41,7,1,155637,0.99,Meus Momentos,56,Gonzaguinha,Latin,MPEG audio file,0.99
1238,229,517,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Um Indio,23,7,1,195944,0.99,Minha Historia,17,Chico Buarque,Latin,MPEG audio file,0.99
1239,229,526,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Fora Da Ordem,23,7,1,354011,0.99,Minha Historia,17,Chico Buarque,Latin,MPEG audio file,0.99
1240,229,535,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Chão De Estrelas,42,4,1,284813,0.99,Minha História,57,Os Mutantes,Alternative & Punk,MPEG audio file,0.99
1241,229,544,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Stormbringer,43,1,1,277133,0.99,MK III The Final Concerts [Disc 1],58,Deep Purple,Rock,MPEG audio file,0.99
1242,229,553,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Houses Of The Holy,44,1,1,242494,0.99,Physical Graffiti [Disc 1],22,Led Zeppelin,Rock,MPEG audio file,0.99
1243,229,562,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Mangueira,45,7,1,298318,0.99,Sambas De Enredo 2001,21,Various Artists,Latin,MPEG audio file,0.99
1244,229,571,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Love Of My Life,46,1,1,347820,0.99,Supernatural,59,Santana,Rock,MPEG audio file,0.99
1245,229,580,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,El Farol,46,1,1,291160,0.99,Supernatural,59,Santana,Rock,MPEG audio file,0.99
1246,229,589,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Um Love,47,7,1,181603,0.99,The Best of Ed Motta,37,Ed Motta,Latin,MPEG audio file,0.99
1247,229,598,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Jeru,48,2,1,193410,0.99,The Essential Miles Davis [Disc 1],68,Miles Davis,Jazz,MPEG audio file,0.99
1248,229,607,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,So What,48,2,1,564009,0.99,The Essential Miles Davis [Disc 1],68,Miles Davis,Jazz,MPEG audio file,0.99
1249,229,616,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Black Satin,49,2,1,316682,0.99,The Essential Miles Davis [Disc 2],68,Miles Davis,Jazz,MPEG audio file,0.99
1250,229,625,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Blue Rythm Fantasy,51,2,1,348212,0.99,Up An' Atom,69,Gene Krupa,Jazz,MPEG audio file,0.99
1251,229,634,0.99,1,59,2011-09-30,India,13.86,Puja,Srivastava,India,3,Bop Boogie,51,2,1,189596,0.99,Up An' Atom,69,Gene Krupa,Jazz,MPEG audio file,0.99
1252,230,648,0.99,1,14,2011-10-08,Canada,0.99,Mark,Philips,Canada,5,Onde Anda Você,52,11,1,168437,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1253,231,649,0.99,1,15,2011-10-21,Canada,1.98,Jennifer,Peterson,Canada,3,Samba Da Volta,52,11,1,170631,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1254,231,650,0.99,1,15,2011-10-21,Canada,1.98,Jennifer,Peterson,Canada,3,Canto De Ossanha,52,11,1,204956,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1255,232,652,0.99,1,17,2011-10-21,USA,1.98,Jack,Smith,USA,5,Formosa,52,11,1,137482,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1256,232,654,0.99,1,17,2011-10-21,USA,1.98,Jack,Smith,USA,5,Minha Namorada,52,11,1,244297,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1257,233,656,0.99,1,19,2011-10-22,USA,3.96,Tim,Goyer,USA,3,Berimbau,52,11,1,190667,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1258,233,658,0.99,1,19,2011-10-22,USA,3.96,Tim,Goyer,USA,3,Pot-Pourri N.º 2,52,11,1,211748,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1259,233,660,0.99,1,19,2011-10-22,USA,3.96,Tim,Goyer,USA,3,Carta Ao Tom 74,52,11,1,162560,0.99,Vinícius De Moraes - Sem Limite,70,Toquinho & Vinícius,Bossa Nova,MPEG audio file,0.99
1260,233,662,0.99,1,19,2011-10-22,USA,3.96,Tim,Goyer,USA,3,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),53,7,1,163970,0.99,Vozes do MPB,21,Various Artists,Latin,MPEG audio file,0.99
1261,234,666,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Coração do Agreste (Fafá de Belém),53,7,1,258194,0.99,Vozes do MPB,21,Various Artists,Latin,MPEG audio file,0.99
1262,234,670,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Romaria (Renato Teixeira),53,7,1,244793,0.99,Vozes do MPB,21,Various Artists,Latin,MPEG audio file,0.99
1263,234,674,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Preciso Apender a Viver Só (Maysa),53,7,1,143464,0.99,Vozes do MPB,21,Various Artists,Latin,MPEG audio file,0.99
1264,234,678,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Bad Moon Rising,54,1,1,140146,0.99,"Chronicle, Vol. 1",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1265,234,682,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Down On The Corner,54,1,1,164858,0.99,"Chronicle, Vol. 1",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1266,234,686,0.99,1,23,2011-10-23,USA,5.94,John,Gordon,USA,4,Up Around The Bend,54,1,1,162429,0.99,"Chronicle, Vol. 1",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1267,235,692,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Hey Tonight,54,1,1,162847,0.99,"Chronicle, Vol. 1",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1268,235,698,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Good Golly Miss Molly,55,1,1,163604,0.99,"Chronicle, Vol. 2",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1269,235,704,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Don't Look Now,55,1,1,131918,0.99,"Chronicle, Vol. 2",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1270,235,710,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,It's Just A Thought,55,1,1,237374,0.99,"Chronicle, Vol. 2",76,Creedence Clearwater Revival,Rock,MPEG audio file,0.99
1271,235,716,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Brasil,56,7,1,243696,0.99,Cássia Eller - Coleção Sem Limite [Disc 2],77,Cássia Eller,Latin,MPEG audio file,0.99
1272,235,722,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Meu Mundo Fica Completo (Com Você),56,7,1,247771,0.99,Cássia Eller - Coleção Sem Limite [Disc 2],77,Cássia Eller,Latin,MPEG audio file,0.99
1273,235,728,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Woman Of The World (Ao Vivo),56,7,1,298919,0.99,Cássia Eller - Coleção Sem Limite [Disc 2],77,Cássia Eller,Latin,MPEG audio file,0.99
1274,235,734,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Todo Amor Que Houver Nesta Vida,57,7,1,227160,0.99,Cássia Eller - Sem Limite [Disc 1],77,Cássia Eller,Latin,MPEG audio file,0.99
1275,235,740,0.99,1,29,2011-10-26,Canada,8.91,Robert,Brown,Canada,3,Socorro,57,7,1,258586,0.99,Cássia Eller - Sem Limite [Disc 1],77,Cássia Eller,Latin,MPEG audio file,0.99
1276,236,749,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,I Need Love,58,1,1,263836,0.99,Come Taste The Band,58,Deep Purple,Rock,MPEG audio file,0.99
1277,236,758,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Into The Fire,59,1,1,210259,0.99,Deep Purple In Rock,58,Deep Purple,Rock,MPEG audio file,0.99
1278,236,767,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,No One Came,60,1,1,385880,0.99,Fireball,58,Deep Purple,Rock,MPEG audio file,0.99
1279,236,776,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Hush,61,1,1,213054,0.99,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,58,Deep Purple,Rock,MPEG audio file,0.99
1280,236,785,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Space Truckin',62,1,1,272796,0.99,Machine Head,58,Deep Purple,Rock,MPEG audio file,0.99
1281,236,794,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,A Touch Away,63,1,1,276323,0.99,Purpendicular,58,Deep Purple,Rock,MPEG audio file,0.99
1282,236,803,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Love Conquers All,64,1,1,227186,0.99,Slaves And Masters,58,Deep Purple,Rock,MPEG audio file,0.99
1283,236,812,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,You Can't Do it Right (With the One You Love),65,1,1,203755,0.99,Stormbringer,58,Deep Purple,Rock,MPEG audio file,0.99
1284,236,821,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Ramshackle Man,66,1,1,334445,0.99,The Battle Rages On,58,Deep Purple,Rock,MPEG audio file,0.99
1285,236,830,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Two Steps Behind [Acoustic Version],67,1,1,259787,0.99,Vault: Def Leppard's Greatest Hits,78,Def Leppard,Rock,MPEG audio file,0.99
1286,236,839,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Rock Of Ages,67,1,1,248424,0.99,Vault: Def Leppard's Greatest Hits,78,Def Leppard,Rock,MPEG audio file,0.99
1287,236,848,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Outbreak,68,2,1,659226,0.99,Outbreak,79,Dennis Chambers,Jazz,MPEG audio file,0.99
1288,236,857,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Álibi,69,7,1,213237,0.99,Djavan Ao Vivo - Vol. 02,80,Djavan,Latin,MPEG audio file,0.99
1289,236,866,0.99,1,38,2011-10-31,Germany,13.86,Niklas,Schröder,Germany,3,Oceano,70,7,1,217338,0.99,Djavan Ao Vivo - Vol. 1,80,Djavan,Latin,MPEG audio file,0.99
1290,237,880,0.99,1,52,2011-11-08,United Kingdom,0.99,Emma,Jones,United Kingdom,3,"Dois Pra Lá, Dois Pra Cá",71,7,1,263026,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1291,238,881,0.99,1,53,2011-11-21,United Kingdom,1.98,Phil,Hughes,United Kingdom,3,Casa no Campo,71,7,1,170788,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1292,238,882,0.99,1,53,2011-11-21,United Kingdom,1.98,Phil,Hughes,United Kingdom,3,Romaria,71,7,1,242834,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1293,239,884,0.99,1,55,2011-11-21,Australia,1.98,Mark,Taylor,Australia,4,Me Deixas Louca,71,7,1,214831,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1294,239,886,0.99,1,55,2011-11-21,Australia,1.98,Mark,Taylor,Australia,4,Saudosa Maloca,71,7,1,278125,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1295,240,888,0.99,1,57,2011-11-22,Chile,3.96,Luis,Rojas,Chile,5,Madalena,71,7,1,157387,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1296,240,890,0.99,1,57,2011-11-22,Chile,3.96,Luis,Rojas,Chile,5,Aprendendo A Jogar,71,7,1,290664,0.99,Elis Regina-Minha História,41,Elis Regina,Latin,MPEG audio file,0.99
1297,240,892,0.99,1,57,2011-11-22,Chile,3.96,Luis,Rojas,Chile,5,Badge,72,6,1,163552,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1298,240,894,0.99,1,57,2011-11-22,Chile,3.96,Luis,Rojas,Chile,5,Sunshine Of Your Love,72,6,1,252891,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1299,241,898,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Bell Bottom Blues,72,6,1,304744,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1300,241,902,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Swing Low Sweet Chariot,72,6,1,208143,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1301,241,906,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Let It Grow,72,6,1,297064,0.99,The Cream Of Clapton,81,Eric Clapton,Blues,MPEG audio file,0.99
1302,241,910,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Before You Accuse Me,73,6,1,224339,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
1303,241,914,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Nobody Knows You When You're Down & Out,73,6,1,231836,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
1304,241,918,0.99,1,2,2011-11-23,Germany,5.94,Leonie,Köhler,Germany,5,Alberta,73,6,1,222406,0.99,Unplugged,81,Eric Clapton,Blues,MPEG audio file,0.99
1305,242,924,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Stripsearch,74,4,1,270106,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1306,242,930,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,She Loves Me Not,74,4,1,209867,0.99,Album Of The Year,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1307,242,936,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Caffeine,75,4,1,267937,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1308,242,942,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Kindergarten,75,4,1,270680,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1309,242,948,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Easy,75,4,1,185835,0.99,Angel Dust,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1310,242,954,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Cuckoo For Caca,76,1,1,222902,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
1311,242,960,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,What A Day,76,1,1,158275,0.99,King For A Day Fool For A Lifetime,82,Faith No More,Rock,MPEG audio file,0.99
1312,242,966,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Falling To Pieces,77,4,1,316055,0.99,The Real Thing,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1313,242,972,0.99,1,8,2011-11-26,Belgium,8.91,Daan,Peeters,Belgium,4,Woodpecker From Mars,77,4,1,340532,0.99,The Real Thing,82,Faith No More,Alternative & Punk,MPEG audio file,0.99
1314,243,981,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Zeca Violeiro,78,7,1,143673,0.99,Deixa Entrar,83,Falamansa,Latin,MPEG audio file,0.99
1315,243,990,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,No Way Back,79,1,1,196675,0.99,In Your Honor [Disc 1],84,Foo Fighters,Rock,MPEG audio file,0.99
1316,243,999,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Still,80,1,1,313182,0.99,In Your Honor [Disc 2],84,Foo Fighters,Rock,MPEG audio file,0.99
1317,243,1008,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Razor,80,1,1,293276,0.99,In Your Honor [Disc 2],84,Foo Fighters,Rock,MPEG audio file,0.99
1318,243,1017,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Overdrive,81,4,1,270550,0.99,One By One,84,Foo Fighters,Alternative & Punk,MPEG audio file,0.99
1319,243,1026,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,My Hero,82,1,1,260101,0.99,The Colour And The Shape,84,Foo Fighters,Rock,MPEG audio file,0.99
1320,243,1035,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,"New York, New York",83,12,1,206001,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
1321,243,1044,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,My Kind Of Town,83,12,1,188499,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
1322,243,1053,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,"Bad, Bad Leroy Brown",83,12,1,169900,0.99,My Way: The Best Of Frank Sinatra [Disc 1],85,Frank Sinatra,Easy Listening,MPEG audio file,0.99
1323,243,1062,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Zambação,84,7,1,301113,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
1324,243,1071,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Divirta-Se (Saindo Da Sua),84,7,1,74919,0.99,Roda De Funk,86,Funk Como Le Gusta,Latin,MPEG audio file,0.99
1325,243,1080,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Assum Preto,85,10,1,199653,0.99,As Canções de Eu Tu Eles,27,Gilberto Gil,Soundtrack,MPEG audio file,0.99
1326,243,1089,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Is This Love (Live),86,7,1,295262,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1327,243,1098,0.99,1,17,2011-12-01,USA,13.86,Jack,Smith,USA,5,Copacabana (Live),86,7,1,289671,0.99,Quanta Gente Veio Ver (Live),27,Gilberto Gil,Latin,MPEG audio file,0.99
1328,244,1112,0.99,1,31,2011-12-09,Canada,0.99,Martha,Silk,Canada,5,Beira Mar,73,7,1,295444,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1329,245,1113,0.99,1,32,2011-12-22,Canada,1.98,Aaron,Mitchell,Canada,4,Sampa,73,7,1,225697,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1330,245,1114,0.99,1,32,2011-12-22,Canada,1.98,Aaron,Mitchell,Canada,4,Parabolicamará,73,7,1,284943,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1331,246,1116,0.99,1,34,2011-12-22,Portugal,1.98,João,Fernandes,Portugal,4,Expresso 2222,73,7,1,284760,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1332,246,1118,0.99,1,34,2011-12-22,Portugal,1.98,João,Fernandes,Portugal,4,Palco,73,7,1,270550,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1333,247,1120,0.99,1,36,2011-12-23,Germany,3.96,Hannah,Schneider,Germany,5,Sítio Do Pica-Pau Amarelo,73,7,1,218070,0.99,Unplugged,81,Eric Clapton,Latin,MPEG audio file,0.99
1334,247,1122,0.99,1,36,2011-12-23,Germany,3.96,Hannah,Schneider,Germany,5,Faceless,88,3,1,216006,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1335,247,1124,0.99,1,36,2011-12-23,Germany,3.96,Hannah,Schneider,Germany,5,Make Me Believe,88,3,1,248607,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1336,247,1126,0.99,1,36,2011-12-23,Germany,3.96,Hannah,Schneider,Germany,5,Re-Align,88,3,1,260884,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1337,248,1130,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,I Am,88,3,1,239516,0.99,Faceless,87,Godsmack,Metal,MPEG audio file,0.99
1338,248,1134,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,89,4,1,548336,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1339,248,1138,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,St. Jimmy,89,4,1,175307,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1340,248,1142,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,Letterbomb,89,4,1,246151,0.99,American Idiot,54,Green Day,Alternative & Punk,MPEG audio file,0.99
1341,248,1146,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,Welcome to the Jungle,90,1,2,273552,0.99,Appetite for Destruction,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1342,248,1150,0.99,1,40,2011-12-24,France,5.94,Dominique,Lefebvre,France,4,Mr. Brownstone,90,1,2,228924,0.99,Appetite for Destruction,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1343,249,1156,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Anything Goes,90,1,2,206400,0.99,Appetite for Destruction,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1344,249,1162,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Perfect Crime,91,1,2,143637,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1345,249,1168,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,The Garden,91,1,2,322175,0.99,Use Your Illusion I,88,Guns N' Roses,Rock,Protected AAC audio file,0.99
1346,249,1174,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Civil War,92,3,1,461165,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
1347,249,1180,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Breakdown,92,3,1,424960,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
1348,249,1186,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Don't Cry,92,3,1,284238,0.99,Use Your Illusion II,88,Guns N' Roses,Metal,MPEG audio file,0.99
1349,249,1192,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,L'Arc En Ciel De Miles,93,2,1,242390,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
1350,249,1198,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,Jacob's Ladder,93,2,1,367647,0.99,Blue Moods,89,Incognito,Jazz,MPEG audio file,0.99
1351,249,1204,0.99,1,46,2011-12-27,Ireland,8.91,Hugh,O'Reilly,Ireland,3,The Pilgrim,94,1,2,307593,0.99,A Matter of Life and Death,90,Iron Maiden,Rock,Protected AAC audio file,0.99
1352,250,1213,0.99,1,55,2012-01-01,Australia,13.86,Mark,Taylor,Australia,4,The Trooper,95,3,1,235311,0.99,A Real Dead One,90,Iron Maiden,Metal,MPEG audio file,0.99
1353,250,1222,0.99,1,55,2012-01-01,Australia,13.86,Mark,Taylor,Australia,4,Iron Maiden,95,3,1,324623,0.99,A Real Dead One,90,Iron Maiden,Metal,MPEG audio file,0.99
1354,250,1231,0.99,1,55,2012-01-01,Australia,13.86,Mark,Taylor,Australia,4,Bring Your Daughter... To The Slaughter,96,3,1,317727,0.99,A Real Live One,90,Iron Maiden,Metal,MPEG audio file,0.99
